"TOA5","Rad_BarnTWR","CR300","1457","CR310.Std.05.01","CPU:barn_tower_script_v2_10min.cr300","51903","Barn_Table"
"TIMESTAMP","RECORD","BattV_Min","Panel_Temp_C_Avg","Air_Temp_C_Avg","Soil_Temp_C_1","Soil_Temp_C_2","Soil_Temp_C_3","Soil_Temp_C_4","Total_Rad_Avg","Diffuse_Rad_Avg","DeltaT_Avg","Diffuse_Rad_Max","DeltaT_Max(1)","DeltaT_Max(2)","Direct_Rad_Std","Total_Rad_Std","Diffuse_Rad_Std","RH","VWC_1","VWC_2","VWC_3","VWC_4","EC_1","EC_2","EC_3","EC_4"
"TS","RN","Volts","deg C","deg C","deg C","deg C","deg C","deg C","umol/m^2/s","umol/m^2/s","","umol/m^2/s","","","umol/m^2/s","umol/m^2/s","umol/m^2/s","%","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","dS/m","dS/m","dS/m","dS/m"
"","","Min","Avg","Avg","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Max","Max","Max","Std","Std","Std","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2018-07-21 14:00:00",54167,13.07,31.88,21.87638,19.42,18.45,17.42,16.64,1361.722,689.2474,0,874.6908,0,0,7.799048,143.7434,138.8112,57.07672,0.012,0.133,0.303,0.313,0.005,0.021,0.006,0.003
"2018-07-21 14:10:00",54168,13.05,31.82,21.78877,19.39,18.49,17.41,16.64,1127.4,487.1798,0,655.1505,0,0,14.82651,83.70216,70.49748,57.10265,0.012,0.133,0.303,0.313,0.005,0.021,0.006,0.004
"2018-07-21 14:20:00",54169,13.15,31.76,21.46665,19.35,18.46,17.42,16.63,936.9464,314.356,0,411.5752,0,0,10.77578,53.93724,44.84597,57.73468,0.012,0.133,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-21 14:30:00",54170,13.05,31.65,21.28796,19.33,18.43,17.44,16.65,844.5424,237.4164,0,309.9083,0,0,9.017859,58.50854,55.61196,60.66762,0.012,0.133,0.303,0.313,0.005,0.021,0.006,0.004
"2018-07-21 14:40:00",54171,13.05,31.54,21.16462,19.27,18.43,17.42,16.68,913.3925,292.2305,0,456.3275,0,0,7.739493,79.32042,83.46996,60.63333,0.012,0.133,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-21 14:50:00",54172,13.09,31.44,21.48557,19.27,18.49,17.44,16.64,1364.554,785.9739,0,920.7395,0,0,32.90411,95.68711,97.36563,58.52694,0.012,0.133,0.303,0.313,0.005,0.021,0.005,0.004
"2018-07-21 15:00:00",54173,13.05,31.4,21.61264,19.25,18.45,17.47,16.67,1176.312,717.6541,0,849.3936,0,0,21.15536,104.739,86.15388,60.33878,0.012,0.133,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 15:10:00",54174,13.05,31.35,21.42952,19.24,18.44,17.44,16.68,947.8057,526.3829,0,651.8928,0,0,6.415935,110.1784,105.8536,60.38321,0.012,0.133,0.303,0.312,0.005,0.021,0.006,0.004
"2018-07-21 15:20:00",54175,13.06,31.28,21.24606,19.22,18.44,17.45,16.68,927.2875,494.5307,0,531.5897,0,0,11.72588,52.00986,45.78336,61.44484,0.011,0.133,0.303,0.312,0.005,0.021,0.005,0.004
"2018-07-21 15:30:00",54176,13.07,31.18,21.22746,19.2,18.4,17.47,16.68,788.3107,358.911,0,512.5404,0,0,14.81299,84.77463,70.77404,60.79614,0.011,0.133,0.303,0.312,0.005,0.021,0.006,0.004
"2018-07-21 15:40:00",54177,13.06,31.11,20.92797,19.13,18.42,17.48,16.7,798.7186,396.9652,0,476.944,0,0,7.500491,77.53262,75.39738,61.57578,0.011,0.133,0.303,0.312,0.005,0.021,0.006,0.004
"2018-07-21 15:50:00",54178,13.07,31.01,20.98832,19.11,18.37,17.5,16.68,609.7156,231.4341,0,325.9484,0,0,7.232227,58.82499,52.56261,61.77061,0.011,0.133,0.303,0.312,0.005,0.021,0.006,0.004
"2018-07-21 16:00:00",54179,13.05,30.9,20.73912,19.07,18.41,17.5,16.69,578.2582,203.0316,0,283.0522,0,0,12.95411,62.52312,50.25277,61.77092,0.011,0.133,0.303,0.312,0.005,0.021,0.006,0.004
"2018-07-21 16:10:00",54180,13.06,30.82,20.43814,19.03,18.39,17.49,16.74,424.9701,100.4011,0,139.2898,0,0,11.31511,20.7348,16.95817,64.42481,0.011,0.133,0.303,0.312,0.005,0.021,0.006,0.004
"2018-07-21 16:20:00",54181,13.07,30.7,20.21439,18.99,18.34,17.49,16.73,383.142,93.49947,0,157.0698,0,0,11.01918,53.88851,47.24447,62.74913,0.011,0.133,0.302,0.312,0.005,0.021,0.006,0.004
"2018-07-21 16:30:00",54182,13.08,30.53,20.11028,18.92,18.38,17.5,16.7,375.084,104.1923,0,161.33,0,0,8.113711,31.04991,25.20805,64.46875,0.011,0.133,0.302,0.312,0.005,0.021,0.006,0.004
"2018-07-21 16:40:00",54183,13.08,30.36,19.651,18.86,18.32,17.5,16.73,303.0054,68.4763,0,92.25066,0,0,11.75486,26.82498,17.19173,66.08209,0.011,0.133,0.302,0.312,0.005,0.021,0.006,0.004
"2018-07-21 16:50:00",54184,13.07,30.16,19.38598,18.8,18.31,17.46,16.72,226.8083,31.58483,0,46.8163,0,0,7.079803,15.72134,10.34319,66.11347,0.011,0.133,0.302,0.312,0.005,0.021,0.006,0.004
"2018-07-21 17:00:00",54185,13.09,29.96,19.18942,18.71,18.27,17.49,16.75,196.1342,14.39016,0,24.69458,0,0,6.627203,13.26362,6.871494,66.2132,0.011,0.133,0.302,0.312,0.005,0.021,0.006,0.004
"2018-07-21 17:10:00",54186,13.09,29.75,19.05888,18.65,18.25,17.49,16.75,161.6378,8.272497,0,9.045029,0,0,8.634039,8.345817,0.5641012,67.49925,0.011,0.132,0.302,0.312,0.005,0.021,0.007,0.004
"2018-07-21 17:20:00",54187,13.14,29.52,18.86802,18.57,18.24,17.47,16.76,136.6452,10.02174,0,11.34107,0,0,6.611258,6.30474,0.8344982,68.36949,0.011,0.133,0.302,0.312,0.005,0.021,0.005,0.004
"2018-07-21 17:30:00",54188,13.1,29.3,18.53197,18.49,18.19,17.49,16.74,129.0935,22.41033,0,27.22593,0,0,3.510908,4.021217,4.568955,69.47002,0.011,0.133,0.302,0.312,0.005,0.021,0.007,0.004
"2018-07-21 17:40:00",54189,13.12,29.06,18.38381,18.41,18.17,17.49,16.75,112.8403,19.77322,0,22.99579,0,0,4.068202,6.60614,2.905041,70.77139,0.011,0.133,0.302,0.312,0.005,0.02,0.006,0.004
"2018-07-21 17:50:00",54190,13.1,28.84,18.10082,18.33,18.14,17.46,16.75,73.29705,3.385548,0,9.822533,0,0,7.479633,9.909479,2.745262,72.41023,0.011,0.132,0.303,0.312,0.005,0.021,0.006,0.004
"2018-07-21 18:00:00",54191,13.09,28.64,17.93193,18.25,18.09,17.46,16.75,45.85428,1.139973,0,1.955925,0,0,6.462614,6.814459,0.4876815,73.18919,0.011,0.132,0.303,0.312,0.005,0.021,0.006,0.004
"2018-07-21 18:10:00",54192,13.11,28.46,17.68279,18.17,18.05,17.47,16.75,25.21772,0.7360913,0,1.254953,0,0,4.945063,4.920842,0.251062,74.42257,0.01,0.132,0.303,0.312,0.005,0.021,0.006,0.004
"2018-07-21 18:20:00",54193,13.12,28.23,17.48273,18.1,18.02,17.49,16.76,12.31388,0.9930188,0,1.272477,0,0,2.721018,2.520324,0.3180293,77.55026,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 18:30:00",54194,13.12,28.02,17.06306,18.02,18,17.45,16.78,6.146158,0.7937426,0,1.239574,0,0,1.102253,1.138671,0.2848429,79.82317,0.01,0.132,0.303,0.312,0.005,0.021,0.006,0.004
"2018-07-21 18:40:00",54195,13.13,27.78,16.92795,17.96,17.96,17.43,16.77,3.900869,0.4464758,0,0.4638569,0,0,0.007171421,0.008517562,0.01239741,82.36053,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 18:50:00",54196,13.13,27.56,16.63245,17.88,17.9,17.42,16.76,3.892178,0.4444372,0,0.4652874,0,0,0.00317493,0.01279528,0.01189605,83.93407,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 19:00:00",54197,13.13,27.33,16.51603,17.8,17.86,17.43,16.77,3.882522,0.4384288,0,0.4463327,0,0,0.005974697,0.00660034,0.005410755,83.60429,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 19:10:00",54198,13.13,27.12,16.38717,17.74,17.84,17.42,16.79,3.877479,0.4390368,0,0.4491937,0,0,0.005414524,0.009854794,0.0077768,85.4991,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 19:20:00",54199,13.13,26.88,16.1102,17.67,17.79,17.4,16.76,3.869182,0.4361758,0,0.4520547,0,0,0.004804756,0.008913806,0.00775372,86.18922,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 19:30:00",54200,13.12,26.68,15.99611,17.6,17.74,17.36,16.77,3.868753,0.4373559,0,0.4506245,0,0,0.004583402,0.007399329,0.008488141,86.42651,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 19:40:00",54201,13.13,26.47,15.83325,17.52,17.65,17.35,16.79,3.856951,0.429166,0,0.4434714,0,0,0.004577903,0.007314111,0.007191998,86.7487,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 19:50:00",54202,13.14,26.26,15.67224,17.46,17.64,17.36,16.79,3.868753,0.4411469,0,0.4527702,0,0,0.003636705,0.007510821,0.009013957,87.20671,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 20:00:00",54203,13.13,26.08,15.59356,17.4,17.59,17.34,16.76,3.860885,0.4372486,0,0.4563465,0,0,0.006108082,0.01011463,0.009639266,86.74901,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 20:10:00",54204,13.15,25.93,15.56973,17.32,17.56,17.33,16.78,3.855341,0.4309899,0,0.4406104,0,0,0.005612666,0.007259262,0.005550805,87.18309,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 20:20:00",54205,13.15,25.79,15.49318,17.27,17.5,17.29,16.79,3.856164,0.4346379,0,0.4509821,0,0,0.00562529,0.009909932,0.008343095,86.49832,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 20:30:00",54206,13.15,25.67,15.53431,17.2,17.45,17.28,16.76,3.85527,0.4338511,0,0.4466903,0,0,0.00331294,0.008396177,0.008699435,86.79114,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 20:40:00",54207,13.14,25.58,15.48706,17.14,17.42,17.25,16.74,3.851515,0.4286295,0,0.4359612,0,0,0.006148496,0.01059487,0.006347965,87.5688,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 20:50:00",54208,13.15,25.5,15.36183,17.09,17.39,17.26,16.79,3.844004,0.4260187,0,0.4445443,0,0,0.004208782,0.01075423,0.01038482,88.27788,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 21:00:00",54209,13.16,25.41,15.26983,17.04,17.36,17.24,16.75,3.837924,0.4229431,0,0.4377491,0,0,0.004353914,0.007647205,0.007695791,89.01107,0.01,0.132,0.303,0.312,0.005,0.02,0.006,0.004
"2018-07-21 21:10:00",54210,13.15,25.32,15.23854,17,17.27,17.2,16.75,3.84429,0.4274493,0,0.4427564,0,0,0.005712043,0.01160148,0.01040824,89.37144,0.01,0.132,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-21 21:20:00",54211,13.15,25.25,15.12199,16.96,17.29,17.18,16.75,3.832596,0.4233365,0,0.4331,0,0,0.002415294,0.007965324,0.008543076,89.56519,0.01,0.132,0.303,0.313,0.005,0.021,0.006,0.004
"2018-07-21 21:30:00",54212,13.15,25.17,15.06723,16.9,17.22,17.16,16.74,3.83095,0.4201178,0,0.4270201,0,0,0.005351305,0.008923487,0.006010151,89.95251,0.01,0.132,0.303,0.313,0.005,0.02,0.005,0.004
"2018-07-21 21:40:00",54213,13.18,25.06,15.01001,16.86,17.19,17.16,16.73,3.834205,0.4263049,0,0.4402528,0,0,0.002075835,0.009568999,0.008761788,90.11576,0.01,0.132,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-21 21:50:00",54214,13.17,24.98,14.99252,16.79,17.15,17.13,16.75,3.831952,0.4192237,0,0.4298813,0,0,0.006412025,0.008182326,0.01154544,90.47293,0.01,0.132,0.303,0.313,0.005,0.02,0.005,0.003
"2018-07-21 22:00:00",54215,13.17,24.91,15.01171,16.77,17.12,17.12,16.71,3.834956,0.4225855,0,0.4327424,0,0,0.004827979,0.008667814,0.006262668,90.10667,0.01,0.132,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-21 22:10:00",54216,13.18,24.84,15.05077,16.7,17.1,17.08,16.72,3.841107,0.4293449,0,0.438107,0,0,0.007341675,0.009305188,0.005424443,90.12824,0.01,0.131,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-21 22:20:00",54217,13.16,24.79,15.05029,16.68,17.05,17.07,16.72,3.835492,0.4233007,0,0.4438291,0,0,0.007651198,0.006221761,0.01018257,89.59577,0.01,0.131,0.303,0.313,0.004,0.02,0.006,0.004
"2018-07-21 22:30:00",54218,13.2,24.77,15.12209,16.66,17.02,17.05,16.73,3.837889,0.4219417,0,0.4331,0,0,0.004458874,0.01156427,0.01095073,89.41679,0.01,0.131,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-21 22:40:00",54219,13.17,24.76,15.15635,16.63,17.01,17.06,16.73,3.839963,0.4246241,0,0.435246,0,0,0.005165496,0.007635361,0.006832744,89.15779,0.01,0.131,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-21 22:50:00",54220,13.18,24.78,15.21938,16.59,16.95,17.03,16.7,3.839033,0.4248744,0,0.4398952,0,0,0.0041529,0.01257465,0.01081469,89.12669,0.01,0.131,0.303,0.313,0.005,0.02,0.005,0.004
"2018-07-21 23:00:00",54221,13.17,24.79,15.19746,16.59,16.95,17.01,16.69,3.84894,0.4292018,0,0.4366765,0,0,0.00550346,0.008116795,0.006716464,88.93317,0.01,0.131,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-21 23:10:00",54222,13.16,24.81,15.25542,16.58,16.92,17.02,16.7,3.846436,0.4263049,0,0.4434717,0,0,0.006376491,0.01083408,0.009768194,88.61021,0.01,0.131,0.303,0.313,0.005,0.02,0.005,0.004
"2018-07-21 23:20:00",54223,13.17,24.83,15.26006,16.56,16.89,16.96,16.69,3.845435,0.4266983,0,0.4395375,0,0,0.00396899,0.009060395,0.01035604,88.83618,0.01,0.131,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-21 23:30:00",54224,13.2,24.84,15.27697,16.56,16.86,16.98,16.67,3.850048,0.4275924,0,0.4474056,0,0,0.005848716,0.008636491,0.009908875,89.01466,0.01,0.131,0.303,0.313,0.005,0.02,0.005,0.004
"2018-07-21 23:40:00",54225,13.2,24.85,15.2911,16.51,16.84,16.96,16.68,3.854984,0.4347809,0,0.4584923,0,0,0.005338387,0.01030348,0.01058276,88.98938,0.01,0.131,0.303,0.313,0.004,0.02,0.007,0.004
"2018-07-21 23:50:00",54226,13.18,24.84,15.24757,16.52,16.81,16.95,16.66,3.850406,0.4328855,0,0.4495513,0,0,0.00499106,0.01001235,0.009450288,89.19283,0.01,0.131,0.303,0.313,0.005,0.02,0.005,0.004
"2018-07-22 00:00:00",54227,13.18,24.82,15.24794,16.46,16.83,16.9,16.67,3.845721,0.4251604,0,0.4366765,0,0,0.006020739,0.01087534,0.009361447,89.38064,0.01,0.132,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-22 00:10:00",54228,13.19,24.82,15.21698,16.45,16.82,16.9,16.68,3.847044,0.4280216,0,0.4434717,0,0,0.00729614,0.01133528,0.007784419,88.96,0.01,0.131,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-22 00:20:00",54229,13.18,24.79,15.20154,16.44,16.78,16.88,16.64,3.849798,0.4300244,0,0.4484785,0,0,0.007045489,0.01036566,0.01180768,88.86993,0.01,0.131,0.303,0.313,0.005,0.02,0.005,0.004
"2018-07-22 00:30:00",54230,13.19,24.77,15.18031,16.45,16.76,16.85,16.65,3.842466,0.4257326,0,0.4531276,0,0,0.005693534,0.01284614,0.01196904,88.38581,0.01,0.131,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-22 00:40:00",54231,13.2,24.76,15.24333,16.41,16.76,16.86,16.64,3.847974,0.4275208,0,0.443114,0,0,0.005162877,0.01017758,0.008013375,88.3861,0.01,0.131,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-22 00:50:00",54232,13.2,24.76,15.29957,16.37,16.72,16.84,16.64,3.856021,0.4318841,0,0.4441867,0,0,0.006890553,0.009273022,0.009398718,87.47845,0.01,0.131,0.303,0.313,0.005,0.02,0.005,0.004
"2018-07-22 01:00:00",54233,13.21,24.75,15.3451,16.39,16.68,16.82,16.62,3.858453,0.4328855,0,0.4484785,0,0,0.006845868,0.006892403,0.007138764,87.18733,0.01,0.131,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-22 01:10:00",54234,13.18,24.77,15.30367,16.37,16.7,16.81,16.59,3.85223,0.432492,0,0.4452598,0,0,0.005896158,0.009320633,0.0082071,87.56841,0.01,0.131,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-22 01:20:00",54235,13.17,24.77,15.37934,16.34,16.68,16.81,16.61,3.854304,0.4301316,0,0.4634993,0,0,0.003243295,0.01377298,0.01431454,87.94003,0.01,0.131,0.303,0.313,0.005,0.019,0.005,0.004
"2018-07-22 01:30:00",54236,13.23,24.77,15.35853,16.35,16.64,16.79,16.63,3.851336,0.4302747,0,0.4449022,0,0,0.006107209,0.008548718,0.007065459,88.62065,0.01,0.131,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-22 01:40:00",54237,13.19,24.78,15.3672,16.32,16.66,16.73,16.6,3.859383,0.4368195,0,0.4681487,0,0,0.005403679,0.00984518,0.01268204,88.49532,0.009,0.131,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-22 01:50:00",54238,13.18,24.78,15.4218,16.33,16.63,16.76,16.56,3.848797,0.4255896,0,0.4413257,0,0,0.004768982,0.009421658,0.007552866,89.09251,0.01,0.131,0.303,0.313,0.004,0.02,0.006,0.004
"2018-07-22 02:00:00",54239,13.19,24.78,15.38058,16.3,16.61,16.74,16.59,3.846186,0.424624,0,0.4338152,0,0,0.003840068,0.006808619,0.006241865,89.01674,0.01,0.131,0.303,0.313,0.005,0.019,0.005,0.004
"2018-07-22 02:10:00",54240,13.21,24.79,15.37288,16.31,16.59,16.75,16.56,3.848832,0.4252678,0,0.4427564,0,0,0.006039859,0.01508861,0.01385446,89.12403,0.009,0.131,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-22 02:20:00",54241,13.21,24.8,15.35327,16.29,16.59,16.75,16.55,3.851014,0.431133,0,0.4438291,0,0,0.0038955,0.007079907,0.008127542,90.75336,0.01,0.131,0.303,0.313,0.005,0.02,0.006,0.004
"2018-07-22 02:30:00",54242,13.19,24.77,15.282,16.27,16.58,16.7,16.53,3.843539,0.4261619,0,0.4434717,0,0,0.005158438,0.009609772,0.01039641,91.36918,0.01,0.131,0.303,0.313,0.005,0.02,0.005,0.004
"2018-07-22 02:40:00",54243,13.19,24.72,15.31566,16.28,16.56,16.69,16.54,3.847473,0.4275209,0,0.4456174,0,0,0.005424335,0.01090182,0.007665822,91.37452,0.009,0.131,0.303,0.313,0.005,0.02,0.005,0.004
"2018-07-22 02:50:00",54244,13.18,24.72,15.25243,16.27,16.56,16.69,16.54,3.850084,0.4325278,0,0.4474056,0,0,0.004961896,0.007690579,0.0107592,91.88759,0.009,0.131,0.303,0.313,0.005,0.019,0.006,0.004
"2018-07-22 03:00:00",54245,13.2,24.71,15.31215,16.26,16.56,16.67,16.51,3.851801,0.4331358,0,0.443114,0,0,0.005209745,0.008504687,0.007164358,92.404,0.01,0.131,0.303,0.313,0.004,0.02,0.006,0.004
"2018-07-22 03:10:00",54246,13.19,24.71,15.3024,16.28,16.53,16.66,16.51,3.844469,0.4243379,0,0.4377494,0,0,0.006301854,0.007437144,0.008154226,93.11578,0.01,0.131,0.304,0.313,0.004,0.02,0.005,0.004
"2018-07-22 03:20:00",54247,13.18,24.72,15.3246,16.27,16.51,16.63,16.51,3.852802,0.4288799,0,0.4377491,0,0,0.003415625,0.00856759,0.007258931,93.74084,0.009,0.131,0.304,0.313,0.005,0.02,0.006,0.004
"2018-07-22 03:30:00",54248,13.19,24.74,15.27742,16.28,16.55,16.63,16.52,3.848832,0.4298455,0,0.4427564,0,0,0.005671569,0.007227133,0.009385466,94.19099,0.009,0.131,0.304,0.313,0.005,0.02,0.006,0.004
"2018-07-22 03:40:00",54249,13.18,24.75,15.28068,16.25,16.5,16.61,16.49,4.348238,0.5690742,0,1.013905,0,0,0.5303741,0.543729,0.2168803,94.95956,0.009,0.131,0.304,0.313,0.005,0.02,0.005,0.004
"2018-07-22 03:50:00",54250,13.19,24.75,15.27942,16.28,16.48,16.62,16.52,5.954357,0.6580545,0,1.163397,0,0,0.578208,0.6193273,0.2386596,95.91814,0.01,0.131,0.304,0.313,0.005,0.02,0.005,0.003
"2018-07-22 04:00:00",54251,13.21,24.75,15.24385,16.28,16.48,16.58,16.48,13.69598,0.7806529,0,1.230633,0,0,2.932194,2.791878,0.2794963,96.6908,0.01,0.131,0.304,0.313,0.005,0.02,0.006,0.004
"2018-07-22 04:10:00",54252,13.19,24.72,15.26445,16.24,16.5,16.59,16.5,21.01579,0.882723,0,1.207388,0,0,2.659846,2.710561,0.2928666,97.1653,0.01,0.131,0.304,0.313,0.005,0.02,0.006,0.004
"2018-07-22 04:20:00",54253,13.19,24.7,15.28097,16.25,16.48,16.56,16.47,24.75662,0.7892361,0,1.249588,0,0,3.262973,3.186613,0.2766326,97.49341,0.01,0.131,0.304,0.313,0.005,0.02,0.005,0.004
"2018-07-22 04:30:00",54254,13.21,24.68,15.30341,16.24,16.46,16.57,16.5,28.41959,0.6561235,0,1.204168,0,0,2.850982,2.811023,0.1843514,97.6077,0.01,0.131,0.304,0.313,0.005,0.02,0.006,0.004
"2018-07-22 04:40:00",54255,13.22,24.71,15.30797,16.21,16.46,16.58,16.48,35.09391,0.6925308,0,1.273548,0,0,2.408677,2.473632,0.1982853,97.39531,0.01,0.131,0.304,0.313,0.005,0.02,0.006,0.004
"2018-07-22 04:50:00",54256,13.21,24.7,15.3388,16.24,16.48,16.56,16.45,52.07164,0.7318352,0,0.8154144,0,0,6.148761,6.177743,0.04754661,97.46364,0.01,0.131,0.304,0.313,0.005,0.02,0.005,0.004
"2018-07-22 05:00:00",54257,13.21,24.69,15.3576,16.26,16.48,16.55,16.46,53.85686,0.8700985,0,1.36153,0,0,5.866878,5.906585,0.244133,97.45713,0.01,0.131,0.304,0.313,0.005,0.02,0.005,0.004
"2018-07-22 05:10:00",54258,13.19,24.7,15.444,16.26,16.45,16.51,16.44,64.11761,0.8555786,0,0.9159164,0,0,4.008393,4.039999,0.03766241,97.70662,0.011,0.131,0.304,0.313,0.005,0.02,0.006,0.004
"2018-07-22 05:20:00",54259,13.19,24.73,15.51414,16.29,16.45,16.55,16.41,83.37698,0.794709,0,0.8772888,0,0,11.1172,11.09832,0.04383457,97.67177,0.012,0.131,0.304,0.313,0.005,0.02,0.006,0.004
"2018-07-22 05:30:00",54260,13.19,24.71,15.59657,16.28,16.43,16.48,16.4,76.46676,0.9160897,0,1.503868,0,0,11.83995,11.76395,0.2049727,97.6095,0.014,0.131,0.304,0.313,0.005,0.02,0.006,0.004
"2018-07-22 05:40:00",54261,13.19,24.68,15.65575,16.3,16.46,16.5,16.43,90.21506,0.8807205,0,0.9999542,0,0,14.79715,14.83293,0.07229703,97.63898,0.016,0.131,0.304,0.313,0.005,0.02,0.006,0.004
"2018-07-22 05:50:00",54262,13.2,24.69,15.7487,16.29,16.45,16.5,16.41,78.3669,0.8997101,0,1.021416,0,0,9.246766,9.233269,0.05245714,97.69411,0.028,0.156,0.304,0.313,0.005,0.02,0.006,0.004
"2018-07-22 06:00:00",54263,13.19,24.71,15.79799,16.31,16.42,16.49,16.44,72.35629,0.8743912,0,1.00425,0,0,13.61796,13.61257,0.05714696,97.85475,0.025,0.164,0.304,0.313,0.005,0.02,0.006,0.004
"2018-07-22 06:10:00",54264,13.24,24.72,15.94747,16.33,16.41,16.51,16.42,116.409,1.042301,0,2.302475,0,0,14.44306,14.46107,0.4228825,97.96895,0.027,0.165,0.304,0.313,0.005,0.02,0.006,0.004
"2018-07-22 06:20:00",54265,13.18,24.76,15.98915,16.39,16.42,16.47,16.4,95.71049,0.927642,0,1.356163,0,0,13.01242,13.05299,0.171651,97.83562,0.028,0.164,0.305,0.313,0.005,0.02,0.006,0.004
"2018-07-22 06:30:00",54266,13.19,24.81,16.02839,16.4,16.43,16.48,16.39,106.256,0.9164871,0,1.067551,0,0,16.26764,16.31004,0.08121362,97.85901,0.032,0.164,0.305,0.314,0.005,0.021,0.006,0.004
"2018-07-22 06:40:00",54267,13.18,24.88,16.22089,16.43,16.45,16.47,16.39,126.9155,1.05321,0,2.26564,0,0,20.65271,20.55301,0.4243809,97.82697,0.035,0.167,0.305,0.314,0.005,0.021,0.005,0.004
"2018-07-22 06:50:00",54268,13.18,24.96,16.34278,16.48,16.46,16.47,16.4,162.3179,0.7900574,0,1.02536,0,0,15.51335,15.41959,0.1558986,97.72704,0.036,0.172,0.305,0.315,0.005,0.021,0.006,0.004
"2018-07-22 07:00:00",54269,13.23,25.06,16.44535,16.52,16.47,16.45,16.4,186.7007,0.6819839,0,0.7760773,0,0,15.28158,15.2581,0.05001395,97.72566,0.043,0.178,0.306,0.315,0.006,0.021,0.006,0.004
"2018-07-22 07:10:00",54270,13.18,25.13,16.65251,16.59,16.45,16.47,16.36,203.4249,0.8296493,0,1.946625,0,0,17.61967,17.49602,0.3736945,97.76999,0.043,0.186,0.308,0.315,0.006,0.021,0.006,0.004
"2018-07-22 07:20:00",54271,13.19,25.26,16.97303,16.62,16.48,16.45,16.36,363.1706,1.097913,0,3.856049,0,0,87.93929,87.27746,1.12258,97.70425,0.043,0.179,0.31,0.316,0.006,0.021,0.006,0.004
"2018-07-22 07:30:00",54272,13.18,25.42,17.11499,16.69,16.51,16.48,16.38,308.5422,0.6285477,0,1.396225,0,0,118.9619,118.728,0.3570828,97.56953,0.043,0.174,0.311,0.318,0.006,0.021,0.006,0.004
"2018-07-22 07:40:00",54273,13.18,25.58,17.29897,16.8,16.53,16.46,16.34,370.311,0.5805572,0,2.388672,0,0,51.68829,51.33226,0.6617581,97.54477,0.043,0.172,0.311,0.318,0.006,0.021,0.006,0.004
"2018-07-22 07:50:00",54274,13.18,25.79,17.4836,16.87,16.55,16.48,16.36,348.7661,0.4798004,0,0.7921753,0,0,54.08331,53.82996,0.2635427,97.7457,0.043,0.171,0.311,0.32,0.006,0.021,0.006,0.004
"2018-07-22 08:00:00",54275,13.17,25.92,17.73597,16.94,16.59,16.44,16.36,269.5349,0.7544403,0,0.8490295,0,0,27.06681,27.02986,0.06025299,98.15295,0.042,0.17,0.311,0.32,0.006,0.021,0.005,0.004
"2018-07-22 08:10:00",54276,13.16,26.09,18.31883,17.04,16.61,16.47,16.28,356.504,0.4238769,0,0.8490295,0,0,40.52572,40.29974,0.2457781,98.31462,0.043,0.169,0.311,0.32,0.006,0.022,0.006,0.004
